"","X","Y","date"
"6058",355209.786702715,568350.376237815,2016-07-20
"6059",353906.413057473,567932.566026574,2016-07-20
"6060",354913.195348885,582680.651927479,2016-07-20
"6061",349178.074645962,587109.033974652,2016-07-20
"6062",359367.571967826,564012.80537471,2016-07-20
"6063",350478.623951915,564778.746079391,2016-07-20
"6064",353617.199748082,572635.251379911,2016-07-20
"6065",344067.503210334,585663.746732137,2016-07-20
"6066",345814.901773853,584879.167521532,2016-07-20
"6067",344919.665085393,569477.871962036,2016-07-20
"6068",355641.076145871,571019.611269265,2016-07-20
"6069",345516.523955315,569896.946131521,2016-07-20
"6070",364226.976886419,563705.872790312,2016-07-20
"6071",359426.036937563,561959.642871994,2016-07-20
"6072",358563.16493001,560330.196542197,2016-07-20
"6073",352621.697435767,593542.512142525,2016-07-20
"6074",358454.327303712,577006.40453071,2016-07-20
"6075",357296.075471681,573275.968837335,2016-07-20
"6076",350226.554697065,568598.523167601,2016-07-21
"6078",357190.059782554,573453.394214942,2016-07-21
"6079",360769.343485918,572567.597770103,2016-07-21
"6080",364131.560749526,566350.287623106,2016-07-21
"6081",359490.69415406,564412.139972968,2016-07-21
"6082",361730.078616291,570538.592365522,2016-07-21
"6083",348169.461153231,583947.371232204,2016-07-21
"6084",348397.441240275,579195.26756963,2016-07-21
"6085",353156.045319985,565656.948554831,2016-07-21
"6086",357195.820911498,573221.737470619,2016-07-21
"6087",353053.864115596,582331.874297356,2016-07-21
"6088",353552.257837407,581329.483434286,2016-07-21
"6089",359868.318813921,574146.815584821,2016-07-21
"6090",353698.554807107,566971.217790836,2016-07-21
"6091",351383.245454758,574529.955046007,2016-07-21
"6092",359226.71201421,569237.365721908,2016-07-21
"6093",355089.087937782,561651.177321211,2016-07-21
"6094",358176.406652409,572852.340291305,2016-07-21
"6095",355613.27281581,592477.220609791,2016-07-21
"6096",359219.069351114,560432.665241408,2016-07-21
"6097",361192.042865371,571545.087336603,2016-07-21
"6098",355692.868820543,569183.402469465,2016-07-21
"6099",350579.553518025,581173.673014802,2016-07-21
"6100",348368.187930521,580043.785716627,2016-07-21
"6101",350671.902141632,567199.486955913,2016-07-21
"6102",354555.072708787,581884.813886396,2016-07-21
"6103",360097.240845863,566848.410567086,2016-07-21
"6104",358302.88485968,556565.923875469,2016-07-21
"6105",363202.862294899,564294.786803093,2016-07-21
"6106",362556.671510468,567207.727870267,2016-07-21
"6107",347710.102344572,585959.394793041,2016-07-21
"6108",356213.775794678,574432.760990657,2016-07-21
"6109",355258.555124502,584489.318503125,2016-07-21
"6110",356453.65384738,574874.624271128,2016-07-22
"6111",355887.034690993,580221.229620443,2016-07-22
"6112",349634.953909457,584944.017279651,2016-07-22
"6113",355686.481708948,580416.818423697,2016-07-22
"6114",354978.732115056,568213.307472588,2016-07-22
"6115",355406.347842804,568528.393586057,2016-07-22
"6116",350264.698930528,570844.904791102,2016-07-22
"6117",364810.959565665,564956.741493552,2016-07-22
"6118",359788.450241868,570689.466867644,2016-07-22
"6119",354435.561249039,581627.868718224,2016-07-22
"6120",363268.403425393,560754.736211471,2016-07-22
"6121",352468.712900253,567139.138195187,2016-07-22
"6122",347614.702458018,585506.457878021,2016-07-22
"6123",355922.381491354,580676.808175088,2016-07-22
"6124",355454.781237629,566753.255519837,2016-07-22
"6125",360840.033439112,570004.234652195,2016-07-22
"6126",356167.413330924,562883.465090847,2016-07-22
"6127",350405.487423205,584179.018808985,2016-07-22
"6128",347223.35045155,581995.114638735,2016-07-22
"6129",347374.224576777,584531.947341562,2016-07-22
"6130",359530.289580973,572138.179317007,2016-07-22
"6131",346475.401191924,579457.93031697,2016-07-22
"6132",358204.68783406,558733.044125267,2016-07-22
"6133",352779.56308456,582835.451010422,2016-07-22
"6134",354092.373860757,583165.209740527,2016-07-22
"6135",355930.875540925,576337.365993379,2016-07-22
"6136",354013.979671024,579216.537770765,2016-07-22
"6137",355612.115771353,568376.598595722,2016-07-22
"6138",353963.434929869,565895.580342697,2016-07-22
"6139",350640.457903241,585183.588689794,2016-07-22
"6140",358728.085316248,572870.964822722,2016-07-22
"6142",355270.739833207,566121.71090958,2016-07-22
"6143",355583.457796035,581589.754979049,2016-07-22
"6144",344604.216536651,589401.421905042,2016-07-22
"6145",360240.779272067,561628.339928371,2016-07-22
"6146",346467.745249647,580351.356907473,2016-07-22
"6147",356845.280242442,563934.459481342,2016-07-22
"6148",355330.794134448,563893.601761717,2016-07-22
"6150",364080.063117354,566417.6935022,2016-07-22
"6151",350084.235230249,587215.109545983,2016-07-22
"6152",350084.235230249,587215.109545983,2016-07-22
"6153",352691.518890032,567876.190824955,2016-07-22
"6154",353684.235411206,567172.930215121,2016-07-22
"6156",347843.370348299,587990.523563759,2016-07-23
"6157",359219.069351114,560432.665241408,2016-07-23
"6158",364095.268941942,565119.574333566,2016-07-23
"6159",348235.622060991,581100.534994616,2016-07-23
"6160",353802.468711098,566974.220349477,2016-07-23
"6161",346908.1647102,567706.948447689,2016-07-23
"6162",353462.024266056,569301.651455286,2016-07-23
"6163",356493.545165769,569380.069020032,2016-07-23
"6164",355078.97696096,591396.706641644,2016-07-23
"6165",354984.804261578,580563.428343639,2016-07-23
"6166",356963.243390581,566983.705720946,2016-07-23
"6167",356612.171119929,583110.726634692,2016-07-23
"6168",344401.86763139,589206.661219368,2016-07-23
"6169",356431.066557525,567955.048887821,2016-07-23
"6170",356838.935992196,564157.222501274,2016-07-23
"6171",356494.209263599,569348.640236358,2016-07-23
"6172",357251.584526041,565241.147614225,2016-07-23
"6173",362452.759651961,570581.86296692,2016-07-23
"6174",357927.657033323,565007.336119617,2016-07-23
"6175",353748.811351892,581432.488029508,2016-07-23
"6176",356357.642723572,566965.133966231,2016-07-23
"6177",354990.589691344,565286.835298842,2016-07-23
"6178",356869.383174791,586125.189759304,2016-07-23
"6179",362015.939329558,565981.85423997,2016-07-23
"6180",358643.046240772,566040.378243178,2016-07-23
"6181",351967.571738845,575362.911772073,2016-07-23
"6182",361363.082418042,564898.907133328,2016-07-23
"6183",351967.571738845,575362.911772073,2016-07-23
"6184",352327.566656089,577143.623602153,2016-07-23
"6185",358098.026870209,569843.343156227,2016-07-23
"6186",356917.250242806,587893.039137135,2016-07-23
"6187",354733.349068883,571160.325412643,2016-07-23
